artist_name,song_title,release_date,album,lyrics
Michael Jackson,Dirty Diana,1988-04-12,The Indispensable Collection,"114 ContributorsTranslationsفارسیРусскийDirty Diana Lyrics
(Oh, no)
(Oh, no, no)

You'll never make me stay
So take your weight off of me
I know your every move
So won't you just let me be?
I've been here times before
But I was too blind to see
That you seduce every man
This time, you won't seduce me

She's saying ""That's okay
Hey, baby, do what you please
I have the stuff that you want
I am the thing that you need""
She looked me deep in the eyes
She's touching me so to start
She says ""There's no turning back""
She trapped me in her heart

Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana, let me be!
(Oh, no, oh, no, oh, no)
You might also like
She likes the boys in the band
She knows when they come to town
Every musician's fan
After the curtain comes down
She waits at backstage doors
For those who have prestige
Who promise fortune and fame
A life that's so carefree

She's saying ""That's okay
Hey, baby, do what you want
I'll be your night-loving thing
I'll be the freak you can taunt
And I don't care what you say
I want to go too far
I'll be your everything
If you make me a star""

Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana
Diana
Diana
Dirty Diana
It's Diana, -iana, -iana
C'mon!
No, no, oh-, stop this

She said ""I have to go home
'Cause I'm real tired, you see
But I hate sleeping alone
Why don't you come with me?""
I said ""My baby's at home
She's probably worried tonight
I didn't call on the phone
To say that I'm alright""

Diana walked up to me
She said, ""I'm all yours tonight""
At that, I ran to the phone
Saying, ""Baby, I'm alright""
I said ""But unlock the door
'Cause I forgot the key""
She said ""He's not coming back
Because he's sleeping with me""
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana, no
Dirty Diana

C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana) (Hey, hey)
C'mon! (Dirty Diana, no) (Hey, baby, won't you-)
C'mon! (Dirty Diana, no) (Hey, baby, won't you-)
C'mon! (Dirty Diana, no) (Hey, baby, won't you-)
C'mon! (Dirty Diana) (Hey, baby, won't you-)
C'mon! Aaow! (Dirty Diana, no)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana, no)
C'mon! (Dirty Diana, no)77Embed"
Michael Jackson,Bad,1987-09-07,The Indispensable Collection,"121 ContributorsTranslationsPortuguêsFrançaisРусскийRomânăBad Lyrics
Ah, your butt is mine, gon' tell you right, ah
Just show your face in broad daylight, ah
I'm tellin' you on who I feel, ah
Gonna hurt your mind, don't shoot to kill
Shamone, ah, shamone
Lay it on me, ah, alright
Ah, I'm givin' you on count to three, ah
To show your stuff or let it be, ah
I'm tellin' you, just watch your mouth, ah
I know your game, hah, what you're about, ah

Well, they say the sky's the limit
And to me, that's really true, ah
But my friend, you have seen nothin'
Just wait 'til I get through

Because I'm bad, I'm bad, shamone, ah (Bad, bad, really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, ah (Really, really bad)
You know I'm bad, I'm bad, shamone (Bad, bad)
You know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
Who's bad?
You might also like
Ah, ah, the word is out, ah
You're doin' it wrong, ah
Gon' lock you up before too long, ah
Your lyin' eyes gon' tell you right, ah
So listen up, ah, don't make a fight, ah
Your talk is cheap, you're not a man, ah
You're throwin' stones to hide your hands

Well, they say the sky's the limit
And to me, that's really true, ah
But my friend, you have seen nothin'
Just wait 'til I get through

Because I'm bad, I'm bad, shamone, ah (Bad, bad, really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, ah (Really, really bad)
You know I'm bad, I'm bad, you know it (Bad, bad)
You know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
Who's bad?

Ah, we can change the world tomorrow
This could be a better place, ah
If you don't like what I'm sayin'
Then won't you slap my face?
Because I'm bad, I'm bad, shamone, ah (Bad, bad, really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, ah (Really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, you know (Really, really bad)
And the whole world has to answer right now (Hoo, hoo)
Just to tell you once again (Hoo)
You know I'm bad, I'm bad, shamone, ah (Bad, bad, really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, you know it (Really, really bad)
You know, you know (Bad, bad)
You know, shamone (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
You know I'm smooth, I'm bad, you know it (Bad, bad, really, really bad)
You know I'm bad, I'm bad, baby (Bad, bad, really, really bad)
You know, you know, you know it, shamone (Bad, bad, really, really bad)
And the whole world has to answer right now (Hoo)
Just to tell you once again
You know I'm bad, I'm bad, you know it (Bad, bad, really, really bad)
You know I'm bad, you know, woo (Bad, bad, really, really bad)
You know I'm bad, I'm bad (Bad, bad)
You know it, you know (Really, really bad)
And the whole world has to answer right now
Just to tell you once again
Who's bad?33Embed"
Michael Jackson,Earth Song,1995-06-16,The Indispensable Collection,"111 ContributorsTranslationsItalianoРусскийEarth Song Lyrics
What about sunrise? What about rain?
What about all the things that you said we were to gain?
What about killing fields? Is there a time?
What about all the things that you said was yours and mine?

Did you ever stop to notice
All the blood we've shed before?
Did you ever stop to notice
This crying Earth, this weeping shore?

Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh

What have we've done to the world? Look what we've done
What about all the peace that you pledge your only son?
What about flowering fields? Is there a time?
What about all the dreams that you said was yours and mine?

Did you ever stop to notice
All the children dead from war?
Did you ever stop to notice
This crying Earth, this weeping shore?
You might also like
Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh

I used to dream
I used to glance beyond the stars
Now I don't know where we are
Although I know we've drifted far

Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh
Ah, ah-ah
Ooh, ooh-ooh (Hey!)

What about yesterday? (What about us?)
What about the seas? (What about us?)
Heavens are falling down (What about us?)
I can't even see (What about us?)
What about Africans? (What about us?)
I ain't even through (What about us?)
What about nature's worth? (Ooh)
It's our planet's womb (What about us?)
What about animals? (What about it?)
Turned kingdom to dust (What about us?)
What about elephants? (What about us?)
Have we lost their trust? (What about us?)
What about crying whales? (What about us?)
Ravaging the seas? (What about us?)
What about forest trails? (Ooh)
Burnt despite our pleas (What about us?)
What about the holy land? (What about it?)
Torn apart by greed? (What about us?)
What about the common man? (What about us?)
Can't we set him free? (What about us?)
What about children dying? (What about us?)
Can't you hear them cry? (What about us?)
Where did we go wrong? (Ooh)
Someone tell me why (What about us?)
What about baby boy? (What about it?)
What about the days? (What about us?)
What about all their joy? (What about us?)
What about the man? (What about us?)
What about the crying man? (What about us?)
What about Abraham? (What about us?)
What about death again? (Ooh)
Do we give a damn?
Ah, ah-ah (Hoo, hoo, hoo, hoo)
Ooh, ooh-ooh (Hoo, hoo, hoo, hoo)
Ah, ah-ah (Hoo, hoo, hoo, hoo)
Ooh, ooh-ooh38Embed"
Michael Jackson,Don’t Stop ’Til You Get Enough,1979-07-10,The Indispensable Collection,"76 ContributorsTranslationsEspañolDon’t Stop ’Til You Get Enough Lyrics
You know, I was
I was wondering, you know
If you could keep on
Because the force
It's got a lot of power
And it make me feel like ah
It make me feel like… ooh!

Lovely is the feelin' now
Fever, temperatures risin' now
Power (Oh, power) is the force, the vow
That makes it happen, it asks no questions why (Ooh)
So get closer (Closer now)
To my body now
Just love me
'Til you don't know how (Ooh)

Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
You might also like
Touch me and I feel on fire
Ain’t nothin' like a love desire (Ooh)
I'm melting (I'm melting)
Like hot candle wax
Sensation (Oh, sensation)
Lovely where we're at (Ooh!)
So let love take us through the hours
I won't be complainin' (Aah)
'Cause this is love power (Ooh)

Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough

Ooh!
Oh, baby
Keep on
Keep on
Heartbreak enemy despise
Eternal (Oh, eternal)
Love shines in my eyes (Ooh)
So let love take us through the hours (Oh, let love)
I won't be complainin' (No, no) (Hoo!)
'Cause your love is alright, alright (Ooh)

Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop (Don't stop, baby)
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough (Oh, my baby)
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Lovely is the feelin' now
I won't be complainin' (Ooh, ooh)
The force is love power

Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop (Don't stop, darlin')
Don't stop 'til you get enough
Keep on with the force, don't stop (Don't, baby)
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on)
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, darlin')
Don't stop 'til you get enough
Keep on with the force, don't stop (Love power, yeah)
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, darlin')
Don't stop 'til you get enough
Keep on with the force, don't stop (Love power)
Don't stop 'til you get enough
Keep on with the force, don't stop
(Keep on with the power, would ya, ooh)
Don't stop 'til you get enough
(Don't stop 'til you get enough, ooh)
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, yeah)
Don't stop 'til you get enough (Ah, ah now)
Keep on with the force, don't stop (Yeah)
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, baby)
Don't stop 'til you get enough
Keep on with the force, don't stop (Don't 'til you get enough)
Don't stop 'til you get enough
Keep on with the force, don't stop
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, darlin')
Don't stop 'til you get enough
Keep on with the force, don't stop (Alright, yeah)
Don't stop 'til you get enough
Keep on with the force, don't stop (Keep on, baby)
Don't stop 'til you get enough
Keep on with the force, don't stop (Don't stop)23Embed"
Michael Jackson,Rock with You,1979-08-10,The Ultimate Fan Extras Collection,"56 ContributorsTranslationsEspañolFrançaisDeutschRock with You Lyrics
Girl, close your eyes
Let that rhythm get into you
Don't try to fight it
There ain't nothin' that you can do
Relax your mind
Lay back and groove with mine

You gotta feel that heat
And we can ride the boogie
Share that beat of love

I wanna rock with you (All night)
Dance you into day (Sunlight)
I wanna rock with you (All night)
We're gonna rock the night away (Rock, right)

Out on the floor
There ain't nobody there but us
Girl, when you dance
There's a magic that must be love
Just take it slow
'Cause we got so far to go
You might also like
When you feel that heat
And we gonna ride the boogie
Share that beat of love

I wanna rock with you (All night)
Dance you into day (Sunlight)
I wanna rock with you (All night)
We gon' rock the night away

And when the groove is dead and gone (Yeah)
You know that love survives
So we can rock forever on
I wanna rock with you
I wanna groove with you
I wanna rock with you
I wanna groove with you

I wanna rock (All night)
With you, girl (Sunlight)
Rock with you, rock with you, girl (Yeah)
(All night)
Dance the night away
I wanna rock with you (Yeah)
(All night)
Rock you into day (Sunlight)
I wanna rock with you (All night)
Rock the night away
Feel the heat, feel the beat (All night)
Rock you into day (Sunlight)
I wanna rock (All night)
Rock the night away40Embed"
Michael Jackson,P.Y.T. (Pretty Young Thing),1983-09-19,The Indispensable Collection,"93 ContributorsTranslationsРусскийP.Y.T. (Pretty Young Thing) Lyrics
You know you, you make me feel so good inside
I've always wanted a girl just like you
Such a P.Y.T., pretty young thing, ooh

Where did you come from, lady?
And ooh, won't you take me there
Right away, won't you, baby?
Tenderoni, you've got to be
Spark my nature, sugar, fly with me

Don't you know now is the perfect time?
We can make it right, hit the city lights
Then tonight, ease the lovin' pain
Let me take you to the max

I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there, girl, ooh-oh
I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there
(Anywhere you wanna go)
Yes, I will, ooh
You might also like
Nothin' can stop this burnin' desire to be with you
Gotta get to you, baby
Won't you come? It's emergency
Cool my fire yearnin'
Honey, come set me free

Don't you know now is the perfect time?
We can dim the lights just to make it right
In the night, hit the lovin' spot
I'll give you all that I've got

I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there, yes, I will, yes, I will
I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there
Yes, I will, hee-eh
Pretty young thing, uh!
You make me sing, ha, ha, ha
Pretty young thing, uh!
You make me sing, ha, ha, ha
Pretty young things, repeat after me
Sing, ""na-na-na"" (Na-na-na)
""Na-na-na-na"" (Na-na-na-na)
Sing, ""na-na-na"" (Na-na-na)
""Na-na-na-na-na"" (Na-na-na-na-na)
I will take you there, take you there

I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there, take you there, take you there
I want to love you (P.Y.T.)
Pretty young thing
You need some lovin' (T.L.C.)
Tender lovin' care
And I'll take you there, take you there, hoo-ooh

Hoo-ooh! (I want to love you, P.Y.T., P.Y.T.)
Oh, baby (I want to give you T.L.C., T.L.C)
Oh, baby
Oh, darling, ooh-ooh
Girl, I can think you're really nice
I want to love you, P.Y.T., P.Y.T
You know I can, you know just get together
I want to give you T.L.C., T.L.C
You're such a P.Y.T. to me, pretty young thing
Oh, baby, oh, baby, oh, darling
I want to love you, P.Y.T., P.Y.T. (Oh, baby)
I want to give you T.L.C., T.L.C (You can be, ooh)
I just wanna love you, you know?
Ha-ha-ha, I'll give you all that I got46Embed"
Michael Jackson,You Are Not Alone,1995-08-15,The Indispensable Collection,"67 ContributorsTranslationsItalianoYou Are Not Alone Lyrics
Another day has gone, I'm still all alone
How could this be that you're not here with me?
You never said goodbye, someone tell me why
Did you have to go and leave my world so cold?

Every day, I sit and ask myself ""How did love slip away?""
Somethin' whispers in my ear and says

That you are not alone, I am here with you
Though you're far away, I am here to stay
But you are not alone, I am here with you
Though we're far apart, you're always in my heart
But you are not alone

'Lone, 'lone
Why? 'Lone

Just the other night, I thought I heard you cry
Asking me to come and hold you in my arms
I can hear your prayers, your burdens, I will bear
But first, I need your hand, then forever can begin
You might also like
Every day, I sit and ask myself ""How did love slip away?""
Something whispers in my ear and says

That you are not alone, I am here with you
Though you're far away, I am here to stay
But you are not alone, I am here with you
Though we're far apart, you're always in my heart
For you are not alone, oh-oh-oh

Whisper three words and I'll come runnin', fly
And girl, you know that I'll be there
I'll be there

But you are not alone, I am here with you
Though you're far away, I am here to stay
But you are not alone, I am here with you (Ooh)
Though we're far apart, you're always in my heart
That you are not alone (You are not alone)
I am here with you (I am here with you)
Though you're far away (Though you're far away, you and me)
I am here to stay
But you are not alone (You are always in my heart)
For I am here with you
Though we're far apart, you're always in my heart
For you are not alone (Not alone, oh-oh)
('Lone, 'lone) You are not alone, you are not alone
Say it again
('Lone, 'lone) You are not alone, you are not alone
Not alone, not alone
('Lone, 'lone) If you just reach out for me, girl
In the morning, in the evening
('Lone, 'lone) Not alone, not alone
You and me, not alone, oh
('Lone, 'lone) Together, together
('Lone, 'lone) Not, not being alone
Not, not being alone
You believe in me34Embed"
Michael Jackson,The Way You Make Me Feel,1987-11-09,The Indispensable Collection,"100 ContributorsTranslationsРусскийFrançaisThe Way You Make Me Feel Lyrics
Hee-hee, ooh
Go on, girl, aaow!
Hee

Hey, pretty baby with the high heels on
You give me fever like I've never ever known
You're just a product of loveliness
I like the groove of your walk, your talk, your dress
I feel your fever from miles around
I'll pick you up in my car and we'll paint the town
Just kiss me, baby, and tell me twice
That you're the one for me

The way you make me feel (The way you make me feel)
You really turn me on (You really turn me on)
You knock me off of my feet (You knock me off of my feet)
My lonely days are gone (My lonely days are gone)
Uh, uh

I like this feelin' you're givin' me
Just hold me, baby, and I'm in ecstasy
Oh, I'll be workin' from nine to five
To buy you things to keep you by my side
I've never felt so in love before
Just promise, baby, you'll love me forever more
I swear I'm keepin' you satisfied
'Cause you're the one for me
You might also like
The way you make me feel (The way you make me feel)
You really turn me on (You really turn me on)
You knock me off of my feet now, baby (You knock me off of my feet)
My lonely days are gone (My lonely days are gone)

Acha-ooh
Go on, girl, go on
Hee-hee, aaow
Go on, girl

I've never felt so in love before
Just promise, baby, you'll love me forevermore
I swear I'm keepin' you satisfied
'Cause you're the one for me

The way you make me feel (The way you make me feel)
You really turn me on (You really turn me on)
You knock me off of my feet now, baby, hee (You knock me off of my feet)
My lonely days are gone, ah, ah (My lonely days are gone)
The way you make me feel (The way you make me feel)
You really turn me on (You really turn me on)
You knock me off of my feet now, baby, hee (You knock me off of my feet)
My lonely days are gone (My lonely days are gone)
Ain't nobody's business (The way you make me feel)
Ain't nobody's business
Ain't nobody's business (You really turn me on)
Ain't nobody's business
But mine and my baby, hee-hee (You knock me off of my feet)
Hee-hee, ooh (My lonely days are gone)
Give it to me (The way you make me feel)
Give me some time
Come on, be my girl (You really turn me on)
I wanna be with mine
Ain't nobody's business (You knock me off of my feet)
Ain't nobody's business
But mine and my baby (My lonely days are gone)
Go on, girl, aaow

Hee-hee, ooh
Choo-coo, choo-coo
Choo-coo, choo-coo, choo-coo
Go on, girl!

The way you make me feel (Hee-hee, hee-hee-hee)
You really turn me on
You knock me off of my feet
My lonely days are gone
Give it to me (The way you make me feel)
Give me some time
Come on, be my girl (You really turn me on)
I wanna be with mine
Ain't nobody's business (You knock me off of my feet)
Ain't nobody's business
But mine and my baby (My lonely days are gone)
Go on, girl
Give it to me (The way you make me feel)
Give me some time
Come on, be my girl (You really turn me on)
I wanna be with mine44Embed"
Michael Jackson,Remember the Time,1992-01-14,The Indispensable Collection,"73 ContributorsRemember the Time Lyrics
Haha, I don't know
Bet you wanna try
Every time you see, hahaha

Do you remember when we fell in love?
We were young and innocent then
Do you remember how it all began?
It just seemed like heaven, so why did it end?

Do you remember (I'll make you remember)
Back in the fall? (I'll make you remember)
We'd be together (I'll make you remember)
All day long (I know you remember)
Do you remember (I'll make you remember)
Us holding hands? (I'll make you remember)
In each other's eyes (I'll make you remember)
We'd stare (I know), tell me

Do you remember the time
When we fell in love?
Do you remember the time
When we first met, girl?
Do you remember the time (Oh, I)
When we fell in love?
Do you remember the time?
You might also like
Do you remember how we used to talk?
You know, we'd stay on the phone at night 'til dawn
Do you remember all the things we said?
Like, ""I love you so,"" ""I'll never let you go""

Do you remember (I'll make you remember)
Back in the spring? (I know you remember)
Every morning (I'll make you remember)
The birds would sing (I know you remember)
Do you remember (I'll make you remember)
Those special times? (I know you remember)
They'll just go on and on (I'll make you remember)
In the back of my mind

Do you remember the time (Oh, I)
When we fell in love?
Do you remember the time
When we first met, girl?
Do you remember the time (Oh, I)
When we fell in love?
Do you remember the time?

Those sweet memories
Will always be dear to me
And girl, no matter what was said
I will never forget what we did
Now, baby
Do you remember the time (Do you remember?)
When we fell in love?
Do you remember the time
When we first met, girl?
Do you remember the time (Oh, I)
When we fell in love?
Do you remember the time? (Remember, my baby)
Do you remember the time ('Cause I remember)
When we fell in love?
Do you remember the time? (All in my mind, girl)
Do you remember the time (Oh, I)
When we fell in love?
Do you remember the time? (Remember, my baby)

(Remember the time) Hoo!
(Remember the time) Do you remember, girl?
(Remember the time) On the phone, you and me
(Remember the time) 'Til dawn, 'til three
What about us, girl?
(Remember the time) Do you, do you, do you?
(Remember the time) Do you, do you?
In the park, on the beach
(Remember the time) You and me in Spain
What about, what about?
(Remember the time) Brrt-ahh, da-da, da
Brrt-da-ba-da
(Remember the time) Hoo, in the park
(Remember the time) After dark, do you, do you, do you?
(Remember the time) Do you, do you, do you, do you?
(Remember the time) Yeah, yeah, hoo!
(Remember the time, remember the time)50Embed"
Michael Jackson,Chicago,2014-05-05,Xscape (Deluxe),"58 ContributorsTranslationsEspañolChicago Lyrics
Ah, I met her on my way to Chicago
Where she was all alone
And so was I, so I asked her for her name
She smiled and looked at me
I was surprised to see
That a woman like that was really into me

She said she didn't have no man
Raised the kids the very best she can (She was lovin' me)
She told me she was all alone
Said at home, she didn't have no phone (She was wantin' me)
She said just to give her a page
Fifty-nine was the code she gave (She was lovin' me)
She'd lied to you, lied to me
'Cause she was lovin' me, lovin' me, yeah

I never woulda thought she was livin' like that
Her words seemed so sincere
When I held her near, she would tell me how she feels
It felt so real to me, this girl, she had to be
An angel sent from Heaven just for me

She said she didn’t have no man (Ah, ah)
Raised the kids the very best she can (Look, she's lovin' me)
She told me she was all alone
Said at home, she didn't have no phone (She was lovin' me)
She said just to give her a page
Fifty-nine was the code she gave
She'd lied to you, lied to me
'Cause she was lovin' me, lovin' me, yeah (Look who's lovin' me)
She tried to live a double life
Lovin' me while she was still your wife (She was wantin' me)
She thought that lovin' me was cool
With you at work and the kids at school (She was lovin' me)
She said like it would never end
Tried to keep me any way she can (She was wantin' me)
She'd lied to you, lied to me
'Cause she got a family, family, yeah
You might also like
Woah-oh-oh, no
Alright
Oh, I'm in love, love

I didn't know she was already spoken for
'Cause I'm not that kind of man
Swear that I would've never looked her way
Now I feel so much shame
And all things have to change
You should know that I'm holdin' her to blame

She said she didn’t have no man
Raised the kids the very best she can (Holdin' her to blame)
She told me she was all alone
Said at home, she didn't have no phone (Holdin' her to blame)
She said just to give her a page
Fifty-nine was the code she gave (Holdin' her to blame)
She'd lied to you, lied to me
'Cause she was lovin' me, lovin' me, yeah (Holdin' her to blame)
She tried to live a double life
Loving me while she was still your wife (Holdin' her to blame)
She thought that loving me was cool
With you at work and the kids at school (Holdin' her to blame)
She said like it would never end
Tried to keep me any way she can (Holdin' her to blame)
She'd lied to you, lied to me
'Cause she got a family, family, yeah
She said she didn’t have no man (Ah, ah)
Raised the kids the very best she can (Look, she's lovin' me)
She told me she was all alone
Said at home, she didn't have no phone (She was lovin' me)
She said just to give her a page
Fifty-nine was the code she gave (She's with me)
She'd lied to you, lied to me
'Cause she was lovin' me, lovin' me, yeah (Look who's lovin' me)
She tried to live a double life
Lovin' me while she was still your wife (She was wantin' me)
She thought that lovin' me was cool
With you at work and the kids at school (She was lovin' me)
She said like it would never end
Tried to keep me any way she can (She was wantin' me)
She'd lied to you, lied to me
'Cause she got a family, family, yeah26Embed"
Madonna,Like a Prayer,1989-03-03,Celebration,"77 ContributorsTranslationsPortuguêsItalianoEspañolLike a Prayer Lyrics
Life is a mystery
Everyone must stand alone
I hear you call my name
And it feels like home

When you call my name
It's like a little prayer
I'm down on my knees
I want to take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there

I hear your voice
It's like an angel sighing
I have no choice
I hear your voice
Feels like flying
I close my eyes
Oh God, I think I'm falling
Out of the sky
I close my eyes
Heaven, help me
You might also like
When you call my name
It's like a little prayer
I'm down on my knees
I want to take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there

Like a child
You whisper softly to me
You're in control
Just like a child
Now I'm dancing
It's like a dream
No end and no beginning
You're here with me
It's like a dream
Let the choir sing

When you call my name
It's like a little prayer
I'm down on my knees
I wanna take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there
When you call my name
It's like a little prayer
I'm down on my knees
I wanna take you there
In the midnight hour
I can feel your power
Just like a prayer
You know I'll take you there
Life is a mystery
Everyone must stand alone
I hear you call my name
And it feels like home

Just like a prayer
Your voice can take me there
Just like a muse to me
You are a mystery
Just like a dream
You are not what you seem
Just like a prayer, no choice
Your voice can take me there

Just like a prayer, I'll take you there
It's like a dream to me (Mmmm...)
Just like a prayer, I'll take you there (I'll take you there)
It's like a dream to me (Oh, oh-oh-oh yeah)
Just like a prayer, I'll take you there (I'll take you there)
It's like a dream to me (Oh yeah, yeah, yeah yeah yeah yeah)
Just like a prayer, I'll take you there (Oh, yeah)
It's like a dream to me (Oh, oh)
Just like a prayer
Your voice can take me there
Just like a muse to me
You are a mystery
Just like a dream
You are not what you seem
Just like a prayer, no choice
Your voice can take me there
Just like a prayer
Your voice can take me there
Just like a muse to me
You are a mystery
Just like a dream
You are not what you seem
Just like a prayer, no choice
Your voice can take me there
Your voice can take me there
Like a prayer

It's like a prayer, your voice can take me there
It's like a prayer
It's like a prayer, your voice can take me there
It's like a prayer
It's like a prayer, your voice can take me there
It's like a prayer
It's like a prayer, your voice can take me there
It's like a prayer34Embed"
Madonna,La Isla Bonita,1986-06-30,Celebration,"44 ContributorsTranslationsTürkçePortuguêsItalianoEspañolDeutschLa Isla Bonita Lyrics
¿Cómo puede ser verdad?

Last night I dreamt of San Pedro
Just like I'd never gone, I knew the song
Young girl with eyes like the desert
It all seems like yesterday, not far away

Tropical the island breeze, all of nature wild and free
(Ah-ah, ah-ah, ah-ah)
This is where I long to be, La Isla Bonita
And when the samba played, the sun would set so high
(Ah-ah, ah-ah, ah-ah)
Ring through my ears and sting my eyes, your Spanish lullaby

I fell in love with San Pedro
Warm wind carried on the sea, he called to me
Te dijo, ""Te amo""
I prayed that the days would last, they went so fast

Tropical the island breeze, all of nature wild and free
(Ah-ah, ah-ah, ah-ah)
This is where I long to be, La Isla Bonita
And when the samba played, the sun would set so high
(Ah-ah, ah-ah, ah-ah)
Ring through my ears and sting my eyes, your Spanish lullaby
You might also like
I want to be where the sun warms the sky
When it's time for siesta, you can watch them go by
Beautiful faces, no cares in this world
Where a girl loves a boy, and a boy loves a girl

Last night I dreamt of San Pedro
It all seems like yesterday, not far away

Tropical the island breeze, all of nature wild and free
(Ah-ah, ah-ah, ah-ah)
This is where I long to be, La Isla Bonita
And when the samba played, the sun would set so high
(Ah-ah, ah-ah, ah-ah)
Ring through my ears and sting my eyes, your Spanish lullaby
(Pa-pa-pa-pa-pa)
Tropical the island breeze, all of nature wild and free
(Ah-ah, ah-ah, ah-ah)
This is where I long to be, La Isla Bonita
And when the samba played, the sun would set so high
(Ah-ah, ah-ah, ah-ah)
Ring through my ears and sting my eyes, your Spanish lullaby

La-la-la-la-la-la-la
Te dijo, te amo
La-la-la-la-la-la-la
Él dijo que te ama
Pa-pa-pa-pa-pa-pa-pa-pa (Ah-ah, ah-ah, ah-ah)
La Isla Bonita
Ah-ah, ah-ah, ah-ah
Spanish lullaby11Embed"
Madonna,Material Girl,1984-11-12,Celebration,"48 ContributorsTranslationsPortuguêsItalianoMaterial Girl Lyrics
Some boys kiss me, some boys hug me
I think they're okay
If they don't give me proper credit,
I just walk away
They can beg and they can plead
But they can't see the light (That's right)
'Cause the boy with the cold hard cash
Is always Mister Right

'Cause we are living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl

Some boys romance, some boys slow dance
That's all right with me
If they can't raise my interest
Then I have to let them be
Some boys try and some boys lie
But I don't let them play (No way)
Only boys that save their pennies
Make my rainy day
You might also like
'Cause we are living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl
Living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl

Living in a material world (Material)
Living in a material world
Living in a material world (Material)
Living in a material world

Boys may come and boys may go
And that's all right, you see
Experience has made me rich
And now they're after me

'Cause everybody's living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl
Living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl
A material, a material, a material, a material world
Living in a material world (Material)
Living in a material world
Living in a material world (Material-al)
Living in a material world
Living in a material world (Material)
Living in a material world
Living in a material world (Material-al)
Living in a material world11Embed"
